"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"IL1RAP"	"IL1RAP"	0.928754270640758	-0.781771277572332	-0.10996648470713	-0.250432484810139	"S01"	0.928754270640758	"IS01"
"PPIB"	"PPIB"	0.926559762643834	-0.98610146103614	-0.101807338140971	-0.020892269052664	"S01"	0.926559762643834	"IS01"
"HIPK2"	"HIPK2"	0.924994648581154	-0.433698438891221	-0.20363050738991	-0.533132130845444	"S01"	0.924994648581154	"IS01"
"NCF2"	"NCF2"	0.924393207216852	-0.799523877037111	-0.789088634655344	0.609710467961054	"S01"	0.924393207216852	"IS01"
"C20orf194"	"C20orf194"	0.918874096389002	-1.20623384308109	-0.373968416448386	0.578624620912459	"S01"	0.918874096389002	"IS01"
"NUPR1"	"NUPR1"	0.917860223535705	-1.1499680448183	-0.12449364553124	0.208708633708528	"S01"	0.917860223535705	"IS01"
"MARCO"	"MARCO"	0.917805745831336	-0.987585402015104	-0.56770489981989	0.564817043517125	"S01"	0.917805745831336	"IS01"
"PLB1"	"PLB1"	0.91322870538263	-1.01978876526155	-0.226527320469567	0.189697941528509	"S01"	0.91322870538263	"IS01"
"C15orf48"	"C15orf48"	0.912136205682903	-1.27667671097936	0.225982044051067	-0.066842339540811	"S01"	0.912136205682903	"IS01"
"CD14"	"CD14"	0.910622418783444	-1.0020107744593	-0.687359475171152	0.738354250291991	"S01"	0.910622418783444	"IS01"
"RASGRP4"	"RASGRP4"	0.905792446950729	-0.935535979508832	-0.341083754149505	0.243112331012355	"S01"	0.905792446950729	"IS01"
"EEF2K"	"EEF2K"	0.905210069614207	-0.485946407716765	-0.337181349016273	-0.281254173608542	"S01"	0.905210069614207	"IS01"
"CCL18"	"CCL18"	0.904072378987977	-0.665288155833626	-0.765049203835155	0.453062317582068	"S01"	0.904072378987977	"IS01"
"LAMB3"	"LAMB3"	0.902941602150606	-0.676238748027893	-0.241376317062423	-0.1754337728862	"S01"	0.902941602150606	"IS01"
"FCN1"	"FCN1"	0.902584467658841	-0.78449067357379	-0.511680179061742	0.282124277606082	"S01"	0.902584467658841	"IS01"
"PHC2"	"PHC2"	0.899241285200972	-0.854660997115285	-0.338443737468964	0.155363028771995	"S01"	0.899241285200972	"IS01"
"LILRB5"	"LILRB5"	0.897329659953697	-0.916768046874975	-0.613925680294779	0.56802485244551	"S01"	0.897329659953697	"IS01"
"SLC43A3"	"SLC43A3"	0.896620209886016	-0.652492209679965	-0.417662406914657	0.0222311878553595	"S01"	0.896620209886016	"IS01"
"FCAR"	"FCAR"	0.894529669012543	-1.10318343528157	0.13157794744262	-0.127326333872009	"S01"	0.894529669012543	"IS01"
"PXDC1"	"PXDC1"	0.892799385630086	-0.631398552645972	-0.562063401536437	0.180357937457902	"S01"	0.892799385630086	"IS01"
"TCAF1"	"TCAF1"	0.891500669641954	-0.44760973666005	-0.332152444668755	-0.312754135989895	"S01"	0.891500669641954	"IS01"
"SLC28A3"	"SLC28A3"	0.890576359430552	-1.03131168043475	0.0142634700638137	-0.061034850145301	"S01"	0.890576359430552	"IS01"
"FCGR2B"	"FCGR2B"	0.890528370942427	-0.338022210395842	-0.512897023879583	-0.21640646913576	"S01"	0.890528370942427	"IS01"
"PTAFR"	"PTAFR"	0.888483869278617	-1.05410468461539	-0.702356710209035	0.847814655136607	"S01"	0.888483869278617	"IS01"
"CCL23"	"CCL23"	0.884016326189327	-0.872555619677025	-0.198096387507415	0.0249683151353053	"S01"	0.884016326189327	"IS01"
"QKI"	"QKI"	0.883791166549115	-1.46120848513879	-0.116710285206776	0.606737292423467	"S01"	0.883791166549115	"IS01"
"SAMD4B"	"SAMD4B"	0.881687711981106	-0.229903135037698	-0.435265470768936	-0.424551849568391	"S01"	0.881687711981106	"IS01"
"MAPK13"	"MAPK13"	0.880847416290808	-0.240447300950345	-0.506254412999765	-0.324050004914309	"S01"	0.880847416290808	"IS01"
"SLC41A2"	"SLC41A2"	0.880488230602521	-0.911112013672194	-0.0769653074346407	-0.0741754592128158	"S01"	0.880488230602521	"IS01"
"GAB2"	"GAB2"	0.879443577754444	-0.710347034440049	-0.560013242562216	0.28777667326533	"S01"	0.879443577754444	"IS01"
"SSH1"	"SSH1"	0.875542456519885	-1.09774721582215	0.331524038997566	-0.352648921610923	"S01"	0.875542456519885	"IS01"
"SLC37A2"	"SLC37A2"	0.869286223905813	-0.993048842613267	-0.337656705705896	0.356191923336224	"S01"	0.869286223905813	"IS01"
"PPP1R14B"	"PPP1R14B"	0.865689388639885	-0.335935405181071	-0.647372478517281	-0.0192626042939324	"S01"	0.865689388639885	"IS01"
"C4orf47"	"C4orf47"	0.863417310874753	-0.933290205468258	0.189966908981412	-0.352414417888859	"S01"	0.863417310874753	"IS01"
"ANO10"	"ANO10"	0.861152622569893	-1.00374395077272	-0.101051153299965	0.0894675547151397	"S01"	0.861152622569893	"IS01"
"TMEM51"	"TMEM51"	0.859941321077584	-0.993695175509604	-0.38949371772776	0.433545855814594	"S01"	0.859941321077584	"IS01"
"GSDMC"	"GSDMC"	0.859106565306362	-0.950076487697413	-0.0276019986410149	-0.0599578707999763	"S01"	0.859106565306362	"IS01"
